domain,severity,issue_type,fund_id,asset_id,asset_code,field,source_column,csv_column,source_value,csv_value,difference,source_asset_name,csv_asset_name,csv_asset_candidates_for_fund,relation_type,match_method,api_enrichment_status,building_ledger_source,interpretation
fund_asset_link,review,csv_fund_asset_pair_not_in_source,R00002,,,,,,,,,,홈플러스죽도점 (투자),,inferred_underlying_asset,,,,"CSV/Supabase contains a linked canonical asset not found as exact source pair. Check whether it came from inferred relationship, manual merge, or synthetic exposure logic."
asset_physical,review,source_nonblank_csv_blank,,ast_9e54163d0926,,business_stage,사업단계,business_stage,운영/실물,,,,롯데마트대덕점,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_9e54163d0926,,asset_type,기초자산,asset_type,리테일,,,,롯데마트대덕점,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_9e54163d0926,,portfolio_region,투자지역,portfolio_region,대한민국,,,,롯데마트대덕점,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_85c4284120a0,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"경상북도 상주시 내서면 노류리 산141-1, 572-1, 모서면 대포리 산20-5",경상북도 상주시 내서면 노류리 572-2,,,케이앤스틸테크놀로지,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_85c4284120a0,,portfolio_region,투자지역,portfolio_region,대한민국,,,,케이앤스틸테크놀로지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_e4545b0356db,,portfolio_region,투자지역,portfolio_region,대한민국,,,,윈즈에너지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_1fa2fdab17e6,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"강원도 화천군 사내면 용담리 602, 603, 604, 605",강원특별자치도 화천군 사내면 용담리 602,,,지티씨솔라13호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_1fa2fdab17e6,,portfolio_region,투자지역,portfolio_region,대한민국,,,,지티씨솔라13호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_d568c3621c14,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"경기 연천군 중면 합수리 661, 662, 663",경기도 연천군 중면 합수리 661,,,에스이피브,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_d568c3621c14,,portfolio_region,투자지역,portfolio_region,대한민국,,,,에스이피브,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_f0f81ea28332,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"전라북도 익산시 밍상면 어량리 1743-14, 906-47, 906-46, 1743-13",전라북도 익산시 망성면 어량리 1743-14,,,어량리,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_f0f81ea28332,,portfolio_region,투자지역,portfolio_region,대한민국,,,,어량리,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_30821b7cbbab,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"충남 공주시 이인면 오룡리 산 2-32, 264, 265, 406-2, 219-2, 262-1, 262-2, 406-3",충청남도 공주시 이인면 오룡리 산2-32,,,이인메가태양광,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_30821b7cbbab,,portfolio_region,투자지역,portfolio_region,대한민국,,,,이인메가태양광,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_e0b140083119,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"강원도 정선군, 삼척시 남양안길",강원특별자치도 삼척시 남양동 산33,,,새금풍력태양광발전소,,,normalized_asset_name,found,BldRgstHubService.getBrTitleInfo,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_e0b140083119,,portfolio_region,투자지역,portfolio_region,대한민국,,,,새금풍력태양광발전소,,,normalized_asset_name,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_6b4d336a4622,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경남 의령군 대의면 천곡리 산50,경상남도 의령군 대의면 천곡리 산50,,,건화솔라,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_6b4d336a4622,,portfolio_region,투자지역,portfolio_region,대한민국,,,,건화솔라,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_763ddcf74f9c,,address_text,"전체주소(시/도, 구/군 포함)",address_text,강원도 평창군 평창읍 고길리 86-1,강원특별자치도 평창군 평창읍 고길리 86-1,,,평화와번영,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_763ddcf74f9c,,portfolio_region,투자지역,portfolio_region,대한민국,,,,평화와번영,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,info,csv_asset_not_matched_to_asset_source,,ast_aac5427c01f4,,,,,,,,,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,,,,,,"Canonical CSV asset is not directly matched to 투자 자산 관리 source by asset_code or normalized name. It may be synthetic, inferred, or from fund asset text."
asset_physical,info,csv_asset_not_matched_to_asset_source,,ast_d03e122e0d2d,,,,,,,,,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,,,,,,"Canonical CSV asset is not directly matched to 투자 자산 관리 source by asset_code or normalized name. It may be synthetic, inferred, or from fund asset text."
asset_physical,review,source_nonblank_csv_blank,,ast_8f63f7ec9170,,business_stage,사업단계,business_stage,운영/실물,,,,이지스리테일제55호사모부동산투자유한회사,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_8f63f7ec9170,,asset_type,기초자산,asset_type,리테일,,,,이지스리테일제55호사모부동산투자유한회사,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_8f63f7ec9170,,portfolio_region,투자지역,portfolio_region,대한민국,,,,이지스리테일제55호사모부동산투자유한회사,,,asset_code,found,BldRgstHubService.getBrTitleInfo,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_fe5c7328b922,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경북 상주시 사벌국면 용담리 산42-1,경상북도 상주시 사벌국면 용담리 산42-1,,,리에너지,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_fe5c7328b922,,portfolio_region,투자지역,portfolio_region,대한민국,,,,리에너지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_8be0e8a3b047,,portfolio_region,투자지역,portfolio_region,대한민국,,,,소망,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_9fce646527d1,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경북 안동시 길안면 현하리 1115-19,경상북도 안동시 길안면 현하리 1115-19,,,강구16호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_9fce646527d1,,portfolio_region,투자지역,portfolio_region,대한민국,,,,강구16호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_915527e80f33,,portfolio_region,투자지역,portfolio_region,대한민국,,,,케이앤씨헤르메스,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_842871707662,,address_text,"전체주소(시/도, 구/군 포함)",address_text,충북 진천군 문백면 계산리 359-1,충청북도 진천군 문백면 계산리 359-1,,,와이알에너지,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_842871707662,,portfolio_region,투자지역,portfolio_region,대한민국,,,,와이알에너지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_d7ac46c9c051,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경북 김천시 어모면 남신리 213번지,경상북도 김천시 어모면 남산리 2033,,,솔라팩토리22호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_d7ac46c9c051,,portfolio_region,투자지역,portfolio_region,대한민국,,,,솔라팩토리22호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_ff7588a79671,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경북 청도군 풍각면 월봉리 산 10번지,경상북도 청도군 풍각면 월봉리 산10,,,엠아이파워,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_ff7588a79671,,portfolio_region,투자지역,portfolio_region,대한민국,,,,엠아이파워,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_19c7f152ec57,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경상북도 군위군 소보면 도산리 산 89-5,대구광역시 군위군 소보면 도산리 1181-3,,,투태모에너지3호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_19c7f152ec57,,portfolio_region,투자지역,portfolio_region,대한민국,,,,투태모에너지3호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_7bee65577fd7,,address_text,"전체주소(시/도, 구/군 포함)",address_text,전라남도 고흥군 도화면 봉룡리 산221-1,전라남도 고흥군 도화면 봉룡리 산222,,,미래화희망,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_7bee65577fd7,,portfolio_region,투자지역,portfolio_region,대한민국,,,,미래화희망,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_d6fa4da10a91,,portfolio_region,투자지역,portfolio_region,대한민국,,,,다산1,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_b8463cf0d2c3,,portfolio_region,투자지역,portfolio_region,대한민국,,,,지우태양광,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_4116c5d4131d,,address_text,"전체주소(시/도, 구/군 포함)",address_text,강원도 철원군 갈말읍 동막리 산166,강원특별자치도 철원군 갈말읍 동막리 산166,,,봉산햇빛,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_4116c5d4131d,,portfolio_region,투자지역,portfolio_region,대한민국,,,,봉산햇빛,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_42424e07828d,,portfolio_region,투자지역,portfolio_region,대한민국,,,,외삼1호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_ab8634f252b3,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"경주시 강동면 왕신리 산 141-1, 2-1, 2-2, 141-3",경상북도 경주시 강동면 왕신리 산141-1,,,모두에너지,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_ab8634f252b3,,portfolio_region,투자지역,portfolio_region,대한민국,,,,모두에너지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_b11095ea4292,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"충남 논산시 은진면 용산리 296, 299-5",충청남도 논산시 은진면 용산리 296,,,케이앤씨그린북,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_b11095ea4292,,portfolio_region,투자지역,portfolio_region,대한민국,,,,케이앤씨그린북,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_b31d2e0680ae,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경상북도 성주군 초천면 고산리 산61,경상북도 성주군 초전면 고산리 산61,,,참빛솔라 태양광발전소,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_b31d2e0680ae,,portfolio_region,투자지역,portfolio_region,대한민국,,,,참빛솔라 태양광발전소,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_e951a12e306d,,address_text,"전체주소(시/도, 구/군 포함)",address_text,충청남도 보령시 천북면 장은리 산157-1,충청남도 보령시 천북면 장은리 214-8,,,해량에너지,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_e951a12e306d,,portfolio_region,투자지역,portfolio_region,대한민국,,,,해량에너지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_6d6a311a894b,,portfolio_region,투자지역,portfolio_region,대한민국,,,,비취정보기술,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_ccfeb37ef968,,portfolio_region,투자지역,portfolio_region,대한민국,,,,디앤피입암리1호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_ebebc7b1bdf8,,portfolio_region,투자지역,portfolio_region,대한민국,,,,동서발전,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_0663f6f024ef,,portfolio_region,투자지역,portfolio_region,대한민국,,,,에스지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_019336217588,,address_text,"전체주소(시/도, 구/군 포함)",address_text,충청남도 천안시 동남구 동면 행암리 401-8 외,충청남도 천안시 동남구 동면 401-8,,,행암에너지일호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_019336217588,,portfolio_region,투자지역,portfolio_region,대한민국,,,,행암에너지일호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_55528b4074b3,,portfolio_region,투자지역,portfolio_region,대한민국,,,,외삼2호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_bf82c8889090,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"포천시 자작동 595, 596, 709-77 외 7개사 지붕",경기도 포천시 자작동 595,,,솔라팩토리10호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_bf82c8889090,,portfolio_region,투자지역,portfolio_region,대한민국,,,,솔라팩토리10호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_538e594239c1,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"경북 상주시 화동면 어산리 524-1, 524-9",경상북도 상주시 화동면 어산리 524-1,,,디앤피상주,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_538e594239c1,,portfolio_region,투자지역,portfolio_region,대한민국,,,,디앤피상주,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_7190747891b3,,address_text,"전체주소(시/도, 구/군 포함)",address_text,강원도 영월군 상동읍 수래리 194-1,강원특별자치도 영월군 상동읍 구래리 194-1,,,최강일 태양광발전소,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_7190747891b3,,portfolio_region,투자지역,portfolio_region,대한민국,,,,최강일 태양광발전소,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_f9a2aff9f0fc,,address_text,"전체주소(시/도, 구/군 포함)",address_text,경북 영천시 북안면 효리 산82-1,경상북도 영천시 북안면 효리 620-1,,,시온솔라,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_f9a2aff9f0fc,,portfolio_region,투자지역,portfolio_region,대한민국,,,,시온솔라,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_222f559296b4,,portfolio_region,투자지역,portfolio_region,대한민국,,,,은하수솔라,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_e96ccf31559a,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"경남 남해군 창선면 서대리 산112, 112-1, 112-2",경상남도 남해군 창선면 서대리 77-2,,,한려,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_e96ccf31559a,,portfolio_region,투자지역,portfolio_region,대한민국,,,,한려,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_ebcc58ed50e7,,portfolio_region,투자지역,portfolio_region,대한민국,,,,진이엔지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_04bd4d02a1f5,,portfolio_region,투자지역,portfolio_region,대한민국,,,,케이앤씨벨에포크,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_e9cf3bb06021,,portfolio_region,투자지역,portfolio_region,대한민국,,,,도원에너지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_89172a057e86,,portfolio_region,투자지역,portfolio_region,대한민국,,,,솔라트리1호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_bdf2b065aa67,,portfolio_region,투자지역,portfolio_region,대한민국,,,,알이씨에너지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_397055de0844,,address_text,"전체주소(시/도, 구/군 포함)",address_text,충남 부여군 장암면 지토리 산26번지,충청남도 부여군 장암면 지토리 산26,,,적화솔라,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_397055de0844,,portfolio_region,투자지역,portfolio_region,대한민국,,,,적화솔라,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_8811b74d45af,,address_text,"전체주소(시/도, 구/군 포함)",address_text,강원도 횡성군 횡성읍 송전리 34,강원특별자치도 횡성군 횡성읍 송전리 34,,,신명솔라 태양광발전소,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_8811b74d45af,,portfolio_region,투자지역,portfolio_region,대한민국,,,,신명솔라 태양광발전소,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_2680fd8ec249,,portfolio_region,투자지역,portfolio_region,대한민국,,,,의령1호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_a84cff7133f8,,address_text,"전체주소(시/도, 구/군 포함)",address_text,전북 남원시 보절면사촌리 산18-4,전라북도 남원시 보절면 사촌리 산18-4,,,화성솔라,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_a84cff7133f8,,portfolio_region,투자지역,portfolio_region,대한민국,,,,화성솔라,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_75b0e5442e9f,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"강원도 삼척시 하장면 장전리 138, 139",강원특별자치도 삼척시 하장면 장전리 138,,,해담은삼척1호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_75b0e5442e9f,,portfolio_region,투자지역,portfolio_region,대한민국,,,,해담은삼척1호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_8073fc1f9032,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"경북 의성군 옥산면 입암리 7,9,10",경상북도 의성군 옥산면 입암리 9,,,현대산업쏠라5호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_8073fc1f9032,,portfolio_region,투자지역,portfolio_region,대한민국,,,,현대산업쏠라5호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_f0250cd0a593,,address_text,"전체주소(시/도, 구/군 포함)",address_text,"경상북도 예천군 풍양면 홍천리 356, 357, 390",경상북도 예천군 풍양면 흥천리 356,,,케이에이치테크단북1호,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_f0250cd0a593,,portfolio_region,투자지역,portfolio_region,대한민국,,,,케이에이치테크단북1호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_9526a04cfdf6,,portfolio_region,투자지역,portfolio_region,대한민국,,,,솔빛에너지,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_2050b844c69c,,address_text,"전체주소(시/도, 구/군 포함)",address_text,강원도 영월군 상동읍 구래리 194-9번지 외 3필지,강원특별자치도 영월군 상동읍 구래리 194-9,,,김송하,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
asset_physical,review,source_nonblank_csv_blank,,ast_2050b844c69c,,portfolio_region,투자지역,portfolio_region,대한민국,,,,김송하,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_b3322591803f,,portfolio_region,투자지역,portfolio_region,대한민국,,,,알이엔네트웍스,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_f52fee9f8517,,portfolio_region,투자지역,portfolio_region,대한민국,,,,솔라시너지햇빛1호,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_44d286211fa7,,portfolio_region,투자지역,portfolio_region,대한민국,,,,성리태양광발전소,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,source_nonblank_csv_blank,,ast_29346a8cb5b3,,portfolio_region,투자지역,portfolio_region,대한민국,,,,나눔과사랑,,,normalized_asset_name,pending,,Source Excel has this value but the denormalized CSV field is blank for the matched canonical asset.
asset_physical,review,asset_source_vs_csv_field_mismatch,,ast_628e6a71f779,,address_text,"전체주소(시/도, 구/군 포함)",address_text,강원도 삼척시 원덕읍 임원리 산255,강원특별자치도 삼척시 원덕읍 임원리 산255,,,누리,,,normalized_asset_name,pending,,"If building_ledger_source/api status is populated, physical fields may have been API-enriched rather than copied from Excel."
